Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	Name	File	HV
7415_T219-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7415	1	7415_G219	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9610_T223-R1	Int8182_209	Int8182_209_404_R_6	NA	NA	Int8182_209_404_R_6	9610	1	9610_G223	../Autoclades_70_Refinement_1/Int8182_209_404_R_6/Int8182_209_404_R_6.best.fa	0
7373_T032.2-R1	Int8182_209	Int8182_209_404_R_6	NA	NA	Int8182_209_404_R_6	7373	1	7373_G032.2	../Autoclades_70_Refinement_1/Int8182_209_404_R_6/Int8182_209_404_R_6.best.fa	0
7415_T064-R1	Int8182_209	Int8182_209_404_R_6	NA	NA	Int8182_209_404_R_6	7415	1	7415_G064	../Autoclades_70_Refinement_1/Int8182_209_404_R_6/Int8182_209_404_R_6.best.fa	0
7273_T041-R1	Int8182_209	Int8182_209_404_R_6	NA	NA	Int8182_209_404_R_6	7273	1	7273_G041	../Autoclades_70_Refinement_1/Int8182_209_404_R_6/Int8182_209_404_R_6.best.fa	0
7111_T084-R1	Int8182_209	Int8182_209_404_R_6	NA	NA	Int8182_209_404_R_6	7111	1	7111_G084	../Autoclades_70_Refinement_1/Int8182_209_404_R_6/Int8182_209_404_R_6.best.fa	0
7322_T047-R1	Int8182_209	Int8182_209_404_R_6	NA	NA	Int8182_209_404_R_6	7322	1	7322_G047	../Autoclades_70_Refinement_1/Int8182_209_404_R_6/Int8182_209_404_R_6.best.fa	0
9947_T444-R1	Int8182_209	Int8182_209_218_L_9	NA	NA	Int8182_209_218_L_9	9947	1	9947_G444	../Autoclades_70_Refinement_1/Int8182_209_218_L_9/Int8182_209_218_L_9.best.fa	0
7328_T566-R1	Int8182_209	Int8182_209_218_L_9	NA	NA	Int8182_209_218_L_9	7328	1	7328_G566	../Autoclades_70_Refinement_1/Int8182_209_218_L_9/Int8182_209_218_L_9.best.fa	0
7413_T390-R1	Int8182_209	Int8182_209_218_L_9	NA	NA	Int8182_209_218_L_9	7413	1	7413_G390	../Autoclades_70_Refinement_1/Int8182_209_218_L_9/Int8182_209_218_L_9.best.fa	0
9721_T505-R1	Int8182_209	Int8182_209_218_L_9	NA	NA	Int8182_209_218_L_9	9721	1	9721_G505	../Autoclades_70_Refinement_1/Int8182_209_218_L_9/Int8182_209_218_L_9.best.fa	0
9784_T378-R1	Int8182_209	Int8182_209_218_L_9	NA	NA	Int8182_209_218_L_9	9784	1	9784_G378	../Autoclades_70_Refinement_1/Int8182_209_218_L_9/Int8182_209_218_L_9.best.fa	0
9654_T436-R1	Int8182_209	Int8182_209_218_L_9	NA	NA	Int8182_209_218_L_9	9654	1	9654_G436	../Autoclades_70_Refinement_1/Int8182_209_218_L_9/Int8182_209_218_L_9.best.fa	0
9600_T496-R1	Int8182_209	Int8182_209_218_L_9	NA	NA	Int8182_209_218_L_9	9600	1	9600_G496	../Autoclades_70_Refinement_1/Int8182_209_218_L_9/Int8182_209_218_L_9.best.fa	0
9837_T366-R1	Int8182_209	Int8182_209_218_L_9	NA	NA	Int8182_209_218_L_9	9837	1	9837_G366	../Autoclades_70_Refinement_1/Int8182_209_218_L_9/Int8182_209_218_L_9.best.fa	0
9554_T459-R1	Int8182_209	Int8182_209_218_L_9	NA	NA	Int8182_209_218_L_9	9554	1	9554_G459	../Autoclades_70_Refinement_1/Int8182_209_218_L_9/Int8182_209_218_L_9.best.fa	0
9654_T175-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	9654	1	9654_G175	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
7167_T073-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	7167	1	7167_G073	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
9879_T112-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	9879	1	9879_G112	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
5784_T324-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	5784	1	5784_G324	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
9554_T435-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	9554	1	9554_G435	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
9947_T412-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	9947	1	9947_G412	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
7067_T157-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	7067	1	7067_G157	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
9518_T164.2-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	9518	1	9518_G164.2	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
9869_T041-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	9869	1	9869_G041	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
7186_T084.1-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	7186	1	7186_G084.1	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
108_T168-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	108	1	108_G168	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
7288_T498-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	7288	1	7288_G498	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
9332_T076-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	9332	1	9332_G076	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
6924_T259-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	6924	1	6924_G259	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
9721_T044-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	9721	1	9721_G044	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
1925_T124-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	1925	1	1925_G124	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
6906_T075-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	6906	1	6906_G075	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
6899_T040-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	6899	1	6899_G040	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
5993_T125-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_147_R_19	NA	Int8182_209_263_R_142_147_R_19	5993	1	5993_G125	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_147_R_19/Int8182_209_263_R_142_147_R_19.best.fa	1
6899_T538-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	6899	1	6899_G538	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9597_T461-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9597	1	9597_G461	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
6906_T423-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	6906	1	6906_G423	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9871_T319-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9871	1	9871_G319	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9764_T369-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	9764	1	9764_G369	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
7396_T427-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7396	1	7396_G427	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
7328_T034-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7328	1	7328_G034	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
6974_T165-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	6974	1	6974_G165	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
9762_T121-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	9762	1	9762_G121	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
6906_T244-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	6906	1	6906_G244	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
7213_T200-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	7213	1	7213_G200	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
9554_T245-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	9554	1	9554_G245	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
5993_T111-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	5993	1	5993_G111	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
Athaliana_AT1G63360.1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	Athaliana	1	Athaliana_AT1G63360.1	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
7415_T062-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	7415	1	7415_G062	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
6909_T261-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	6909	1	6909_G261	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
6899_T030-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_L_11	NA	Int8182_209_263_R_142_146_L_11	6899	1	6899_G030	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_L_11/Int8182_209_263_R_142_146_L_11.best.fa	0
7308_T018-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7308	1	7308_G018	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
7167_T075-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7167	1	7167_G075	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
1925_T126-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	1925	1	1925_G126	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9537_T151-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9537	1	9537_G151	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9545_T350-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9545	1	9545_G350	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9792_T052-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9792	1	9792_G052	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
7328_T035-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7328	1	7328_G035	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9654_T174-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9654	1	9654_G174	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9944_T451-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9944	1	9944_G451	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9600_T445-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9600	1	9600_G445	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9533_T407-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9533	1	9533_G407	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9784_T199-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9784	1	9784_G199	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
7328_T043-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7328	1	7328_G043	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
6906_T074-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	6906	1	6906_G074	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
7186_T084.2-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7186	1	7186_G084.2	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
6899_T039-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	6899	1	6899_G039	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
5993_T126-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	5993	1	5993_G126	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9518_T164.1-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9518	1	9518_G164.1	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9792_T240-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9792	1	9792_G240	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
108_T169-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	108	1	108_G169	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9869_T040-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9869	1	9869_G040	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9762_T445-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9762	1	9762_G445	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9764_T149-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9764	1	9764_G149	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9518_T222-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9518	1	9518_G222	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9837_T426-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9837	1	9837_G426	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9543_T498-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9543	1	9543_G498	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
6974_T385-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	6974	1	6974_G385	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9542_T317-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9542	1	9542_G317	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9580_T320-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9580	1	9580_G320	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9871_T170-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9871	1	9871_G170	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9549_T316-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9549	1	9549_G316	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9792_T428-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9792	1	9792_G428	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
7213_T301-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7213	1	7213_G301	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
6924_T265-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	6924	1	6924_G265	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9879_T115-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9879	1	9879_G115	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9669_T110-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9669	1	9669_G110	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9536_T257-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9536	1	9536_G257	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9332_T079-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9332	1	9332_G079	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
6924_T329-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	6924	1	6924_G329	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9784_T472-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9784	1	9784_G472	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9597_T667-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9597	1	9597_G667	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
6939_T599-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	6939	1	6939_G599	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9887_T397-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9887	1	9887_G397	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9583_T330-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9583	1	9583_G330	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
108_T075-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	108	1	108_G075	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
7373_T036-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7373	1	7373_G036	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
7273_T045-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7273	1	7273_G045	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
7413_T154-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	7413	1	7413_G154	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
9537_T150-R1	Int8182_209	Int8182_209_263_R_142	Int8182_209_263_R_142_146_R_73	NA	Int8182_209_263_R_142_146_R_73	9537	1	9537_G150	../Autoclades_70_Refinement_2/Int8182_209_263_R_142_146_R_73/Int8182_209_263_R_142_146_R_73.best.fa	1
